typeName,time,materialtypeid,groupID,typeName,quantity
"Small Anti-Explosive Screen Reinforcer II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Anti-Explosive Screen Reinforcer II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Anti-Explosive Screen Reinforcer II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Anti-Explosive Screen Reinforcer II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Anti-Explosive Screen Reinforcer II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Anti-Explosive Screen Reinforcer II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Anti-Kinetic Screen Reinforcer II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Anti-Kinetic Screen Reinforcer II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Anti-Kinetic Screen Reinforcer II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Anti-Kinetic Screen Reinforcer II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Anti-Kinetic Screen Reinforcer II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Anti-Kinetic Screen Reinforcer II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Anti-Thermal Screen Reinforcer II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Anti-Thermal Screen Reinforcer II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Anti-Thermal Screen Reinforcer II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Anti-Thermal Screen Reinforcer II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Anti-Thermal Screen Reinforcer II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Anti-Thermal Screen Reinforcer II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Core Defense Capacitor Safeguard II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Core Defense Capacitor Safeguard II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Core Defense Capacitor Safeguard II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Core Defense Capacitor Safeguard II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Core Defense Capacitor Safeguard II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Core Defense Capacitor Safeguard II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Core Defense Charge Economizer II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Core Defense Charge Economizer II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Core Defense Charge Economizer II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Core Defense Charge Economizer II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Core Defense Charge Economizer II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Core Defense Charge Economizer II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Core Defense Field Extender II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Core Defense Field Extender II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Core Defense Field Extender II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Core Defense Field Extender II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Core Defense Field Extender II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Core Defense Field Extender II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Core Defense Field Purger II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Core Defense Field Purger II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Core Defense Field Purger II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Core Defense Field Purger II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Core Defense Field Purger II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Core Defense Field Purger II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Core Defense Operational Solidifier II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Core Defense Operational Solidifier II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Core Defense Operational Solidifier II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Core Defense Operational Solidifier II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Core Defense Operational Solidifier II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Core Defense Operational Solidifier II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Drone Control Range Augmentor II",7200,20418,333,"Datacore - Electronic Engineering",1
"Small Drone Control Range Augmentor II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Drone Control Range Augmentor II",15600,20418,333,"Datacore - Electronic Engineering",2
"Medium Drone Control Range Augmentor II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Small Drone Durability Enhancer II",7200,20418,333,"Datacore - Electronic Engineering",1
"Small Drone Durability Enhancer II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Drone Durability Enhancer II",15600,20418,333,"Datacore - Electronic Engineering",2
"Medium Drone Durability Enhancer II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Small Drone Mining Augmentor II",7200,20418,333,"Datacore - Electronic Engineering",1
"Small Drone Mining Augmentor II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Drone Mining Augmentor II",15600,20418,333,"Datacore - Electronic Engineering",2
"Medium Drone Mining Augmentor II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Small Drone Repair Augmentor II",7200,20418,333,"Datacore - Electronic Engineering",1
"Small Drone Repair Augmentor II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Drone Repair Augmentor II",15600,20418,333,"Datacore - Electronic Engineering",2
"Medium Drone Repair Augmentor II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Small Drone Speed Augmentor II",7200,20418,333,"Datacore - Electronic Engineering",1
"Small Drone Speed Augmentor II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Drone Speed Augmentor II",15600,20418,333,"Datacore - Electronic Engineering",2
"Medium Drone Speed Augmentor II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Small Drone Scope Chip II",7200,20418,333,"Datacore - Electronic Engineering",1
"Small Drone Scope Chip II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Drone Scope Chip II",15600,20418,333,"Datacore - Electronic Engineering",2
"Medium Drone Scope Chip II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Small Sentry Damage Augmentor II",7200,20418,333,"Datacore - Electronic Engineering",1
"Small Sentry Damage Augmentor II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Sentry Damage Augmentor II",15600,20418,333,"Datacore - Electronic Engineering",2
"Medium Sentry Damage Augmentor II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Small Stasis Drone Augmentor II",7200,20418,333,"Datacore - Electronic Engineering",1
"Small Stasis Drone Augmentor II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Stasis Drone Augmentor II",15600,20418,333,"Datacore - Electronic Engineering",2
"Medium Stasis Drone Augmentor II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Scan Acquisition Array II",30900,20417,333,"Datacore - Electromagnetic Physics",2
"Scan Acquisition Array II",30900,20418,333,"Datacore - Electronic Engineering",2
"Scan Pinpointing Array II",30900,20417,333,"Datacore - Electromagnetic Physics",2
"Scan Pinpointing Array II",30900,20418,333,"Datacore - Electronic Engineering",2
"Scan Rangefinding Array II",30900,20417,333,"Datacore - Electromagnetic Physics",2
"Scan Rangefinding Array II",30900,20418,333,"Datacore - Electronic Engineering",2
"Survey Probe Launcher II",51000,20420,333,"Datacore - Rocket Science",1
"Survey Probe Launcher II",51000,20424,333,"Datacore - Mechanical Engineering",1
"Capital Drone Control Range Augmentor II",30900,20418,333,"Datacore - Electronic Engineering",4
"Capital Drone Control Range Augmentor II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Capital Drone Durability Enhancer II",30900,20418,333,"Datacore - Electronic Engineering",4
"Capital Drone Durability Enhancer II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Capital Drone Mining Augmentor II",30900,20418,333,"Datacore - Electronic Engineering",4
"Capital Drone Mining Augmentor II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Capital Drone Repair Augmentor II",30900,20418,333,"Datacore - Electronic Engineering",4
"Capital Drone Repair Augmentor II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Capital Drone Scope Chip II",30900,20418,333,"Datacore - Electronic Engineering",4
"Capital Drone Scope Chip II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Capital Drone Speed Augmentor II",30900,20418,333,"Datacore - Electronic Engineering",4
"Capital Drone Speed Augmentor II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Capital Hydraulic Bay Thrusters II",30900,20420,333,"Datacore - Rocket Science",4
"Capital Hydraulic Bay Thrusters II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Capital Processor Overclocking Unit II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Processor Overclocking Unit II",30900,20418,333,"Datacore - Electronic Engineering",4
"Capital Sentry Damage Augmentor II",30900,20418,333,"Datacore - Electronic Engineering",4
"Capital Sentry Damage Augmentor II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Capital Stasis Drone Augmentor II",30900,20418,333,"Datacore - Electronic Engineering",4
"Capital Stasis Drone Augmentor II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Rapid Heavy Missile Launcher II",104400,20420,333,"Datacore - Rocket Science",6
"Rapid Heavy Missile Launcher II",104400,20424,333,"Datacore - Mechanical Engineering",6
Prospect,63900,20410,333,"Datacore - Gallentean Starship Engineering",2
Prospect,63900,20424,333,"Datacore - Mechanical Engineering",2
"Heavy Hull Maintenance Bot II",23700,20418,333,"Datacore - Electronic Engineering",3
"Heavy Hull Maintenance Bot II",23700,20424,333,"Datacore - Mechanical Engineering",3
"Medium Hull Maintenance Bot II",15900,20418,333,"Datacore - Electronic Engineering",2
"Medium Hull Maintenance Bot II",15900,20424,333,"Datacore - Mechanical Engineering",2
"Light Hull Maintenance Bot II",7800,20418,333,"Datacore - Electronic Engineering",1
"Light Hull Maintenance Bot II",7800,20424,333,"Datacore - Mechanical Engineering",1
"Omnidirectional Tracking Enhancer II",13800,20418,333,"Datacore - Electronic Engineering",2
"Omnidirectional Tracking Enhancer II",13800,20424,333,"Datacore - Mechanical Engineering",2
"Small Transverse Bulkhead II",81300,20171,333,"Datacore - Hydromagnetic Physics",10
"Small Transverse Bulkhead II",81300,20416,333,"Datacore - Nanite Engineering",10
"Medium Transverse Bulkhead II",178800,20171,333,"Datacore - Hydromagnetic Physics",20
"Medium Transverse Bulkhead II",178800,20416,333,"Datacore - Nanite Engineering",20
"Large Transverse Bulkhead II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Transverse Bulkhead II",23400,20416,333,"Datacore - Nanite Engineering",3
"Capital Transverse Bulkhead II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Transverse Bulkhead II",30900,20416,333,"Datacore - Nanite Engineering",4
