typeName,time,materialtypeID,groupID,typeName,quantity
"Spike S",4800,16671,429,"Titanium Carbide",150
"Spike S",4800,16679,429,Fullerides,75
"Javelin S",4800,34,18,Tritanium,1667
"Javelin S",4800,35,18,Pyerite,3
"Javelin S",4800,36,18,Mexallon,3
"Javelin S",4800,39,18,Zydrine,22
"Javelin S",4800,40,18,Megacyte,7
"Javelin S",4800,11399,18,Morphite,2
"Javelin S",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Javelin S",4800,16671,429,"Titanium Carbide",150
"Javelin S",4800,16679,429,Fullerides,75
"Barrage S",4800,34,18,Tritanium,18
"Barrage S",4800,36,18,Mexallon,18
"Barrage S",4800,37,18,Isogen,9
"Barrage S",4800,38,18,Nocxium,3
"Barrage S",4800,39,18,Zydrine,3
"Barrage S",4800,40,18,Megacyte,2
"Barrage S",4800,11399,18,Morphite,2
"Barrage S",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Barrage S",4800,16673,429,"Fernite Carbide",300
"Barrage S",4800,16679,429,Fullerides,120
"Quake S",4800,34,18,Tritanium,116
"Quake S",4800,36,18,Mexallon,28
"Quake S",4800,37,18,Isogen,9
"Quake S",4800,38,18,Nocxium,4
"Quake S",4800,39,18,Zydrine,4
"Quake S",4800,40,18,Megacyte,1
"Quake S",4800,11399,18,Morphite,3
"Quake S",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Quake S",4800,16673,429,"Fernite Carbide",600
"Quake S",4800,16679,429,Fullerides,150
"Tremor S",4800,34,18,Tritanium,116
"Tremor S",4800,36,18,Mexallon,28
"Tremor S",4800,37,18,Isogen,9
"Tremor S",4800,38,18,Nocxium,4
"Tremor S",4800,39,18,Zydrine,4
"Tremor S",4800,40,18,Megacyte,1
"Tremor S",4800,11399,18,Morphite,3
"Tremor S",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Tremor S",4800,16673,429,"Fernite Carbide",600
"Tremor S",4800,16679,429,Fullerides,150
Crane,240000,3828,1034,"Construction Blocks",113
Crane,240000,11399,18,Morphite,60
Crane,240000,11478,332,"R.A.M.- Starship Tech",11
Crane,240000,11533,334,"Magpulse Thruster",113
Crane,240000,11534,334,"Gravimetric Sensor Cluster",90
Crane,240000,11540,334,"Quantum Microprocessor",1200
Crane,240000,11544,334,"Titanium Diborite Armor Plate",3000
Crane,240000,11550,334,"Graviton Reactor Unit",38
Crane,240000,11552,334,"Scalar Capacitor Unit",225
Crane,240000,11558,334,"Sustained Shield Emitter",150
Bustard,240000,3828,1034,"Construction Blocks",225
Bustard,240000,11399,18,Morphite,105
Bustard,240000,11478,332,"R.A.M.- Starship Tech",15
Bustard,240000,11533,334,"Magpulse Thruster",75
Bustard,240000,11534,334,"Gravimetric Sensor Cluster",135
Bustard,240000,11540,334,"Quantum Microprocessor",1800
Bustard,240000,11544,334,"Titanium Diborite Armor Plate",5250
Bustard,240000,11550,334,"Graviton Reactor Unit",45
Bustard,240000,11552,334,"Scalar Capacitor Unit",300
Bustard,240000,11558,334,"Sustained Shield Emitter",375
Prorator,240000,3828,1034,"Construction Blocks",113
Prorator,240000,11399,18,Morphite,60
Prorator,240000,11478,332,"R.A.M.- Starship Tech",11
Prorator,240000,11532,334,"Fusion Thruster",113
Prorator,240000,11537,334,"Radar Sensor Cluster",90
Prorator,240000,11539,334,"Nanoelectrical Microprocessor",1200
Prorator,240000,11543,334,"Tungsten Carbide Armor Plate",3000
Prorator,240000,11549,334,"Antimatter Reactor Unit",38
Prorator,240000,11554,334,"Tesseract Capacitor Unit",225
Prorator,240000,11557,334,"Linear Shield Emitter",150
Prowler,240000,3828,1034,"Construction Blocks",113
Prowler,240000,11399,18,Morphite,60
Prowler,240000,11478,332,"R.A.M.- Starship Tech",11
Prowler,240000,11530,334,"Plasma Thruster",113
Prowler,240000,11536,334,"Ladar Sensor Cluster",90
Prowler,240000,11538,334,"Nanomechanical Microprocessor",1200
Prowler,240000,11542,334,"Fernite Carbide Composite Armor Plate",3000
Prowler,240000,11548,334,"Nuclear Reactor Unit",38
Prowler,240000,11551,334,"Electrolytic Capacitor Unit",225
Prowler,240000,11555,334,"Deflection Shield Emitter",150
Viator,240000,3828,1034,"Construction Blocks",113
Viator,240000,11399,18,Morphite,60
Viator,240000,11478,332,"R.A.M.- Starship Tech",11
Viator,240000,11531,334,"Ion Thruster",113
Viator,240000,11535,334,"Magnetometric Sensor Cluster",90
Viator,240000,11541,334,"Photon Microprocessor",1200
Viator,240000,11545,334,"Crystalline Carbonide Armor Plate",3000
Viator,240000,11547,334,"Fusion Reactor Unit",38
Viator,240000,11553,334,"Oscillator Capacitor Unit",225
Viator,240000,11556,334,"Pulse Shield Emitter",150
Occator,240000,3828,1034,"Construction Blocks",225
Occator,240000,11399,18,Morphite,105
Occator,240000,11478,332,"R.A.M.- Starship Tech",15
Occator,240000,11531,334,"Ion Thruster",75
Occator,240000,11535,334,"Magnetometric Sensor Cluster",135
Occator,240000,11541,334,"Photon Microprocessor",1800
Occator,240000,11545,334,"Crystalline Carbonide Armor Plate",5250
Occator,240000,11547,334,"Fusion Reactor Unit",45
Occator,240000,11553,334,"Oscillator Capacitor Unit",300
Occator,240000,11556,334,"Pulse Shield Emitter",375
Mastodon,240000,3828,1034,"Construction Blocks",225
Mastodon,240000,11399,18,Morphite,105
Mastodon,240000,11478,332,"R.A.M.- Starship Tech",15
Mastodon,240000,11530,334,"Plasma Thruster",75
Mastodon,240000,11536,334,"Ladar Sensor Cluster",135
Mastodon,240000,11538,334,"Nanomechanical Microprocessor",1800
Mastodon,240000,11542,334,"Fernite Carbide Composite Armor Plate",5250
Mastodon,240000,11548,334,"Nuclear Reactor Unit",45
Mastodon,240000,11551,334,"Electrolytic Capacitor Unit",300
Mastodon,240000,11555,334,"Deflection Shield Emitter",375
Impel,240000,3828,1034,"Construction Blocks",225
Impel,240000,11399,18,Morphite,105
Impel,240000,11478,332,"R.A.M.- Starship Tech",15
Impel,240000,11532,334,"Fusion Thruster",75
Impel,240000,11537,334,"Radar Sensor Cluster",135
Impel,240000,11539,334,"Nanoelectrical Microprocessor",1800
Impel,240000,11543,334,"Tungsten Carbide Armor Plate",5250
Impel,240000,11549,334,"Antimatter Reactor Unit",45
Impel,240000,11554,334,"Tesseract Capacitor Unit",300
Impel,240000,11557,334,"Linear Shield Emitter",375
"Quake L",14400,34,18,Tritanium,1156
"Quake L",14400,36,18,Mexallon,278
"Quake L",14400,37,18,Isogen,89
"Quake L",14400,38,18,Nocxium,44
"Quake L",14400,39,18,Zydrine,44
"Quake L",14400,40,18,Megacyte,11
"Quake L",14400,11399,18,Morphite,30
"Quake L",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Quake L",14400,16673,429,"Fernite Carbide",6000
"Quake L",14400,16679,429,Fullerides,1500
"Tremor L",14400,34,18,Tritanium,1156
"Tremor L",14400,36,18,Mexallon,278
"Tremor L",14400,37,18,Isogen,89
"Tremor L",14400,38,18,Nocxium,44
"Tremor L",14400,39,18,Zydrine,44
"Tremor L",14400,40,18,Megacyte,11
"Tremor L",14400,11399,18,Morphite,30
"Tremor L",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Tremor L",14400,16673,429,"Fernite Carbide",6000
"Tremor L",14400,16679,429,Fullerides,1500
"Quake M",9600,34,18,Tritanium,462
"Quake M",9600,36,18,Mexallon,111
"Quake M",9600,37,18,Isogen,36
"Quake M",9600,38,18,Nocxium,18
"Quake M",9600,39,18,Zydrine,18
"Quake M",9600,40,18,Megacyte,4
"Quake M",9600,11399,18,Morphite,12
"Quake M",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Quake M",9600,16673,429,"Fernite Carbide",2400
"Quake M",9600,16679,429,Fullerides,600
"Tremor M",9600,34,18,Tritanium,462
"Tremor M",9600,36,18,Mexallon,111
"Tremor M",9600,37,18,Isogen,36
"Tremor M",9600,38,18,Nocxium,18
"Tremor M",9600,39,18,Zydrine,18
"Tremor M",9600,40,18,Megacyte,4
"Tremor M",9600,11399,18,Morphite,12
"Tremor M",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Tremor M",9600,16673,429,"Fernite Carbide",2400
"Tremor M",9600,16679,429,Fullerides,600
"Barrage M",9600,34,18,Tritanium,71
"Barrage M",9600,36,18,Mexallon,71
"Barrage M",9600,37,18,Isogen,36
"Barrage M",9600,38,18,Nocxium,13
"Barrage M",9600,39,18,Zydrine,13
"Barrage M",9600,40,18,Megacyte,9
"Barrage M",9600,11399,18,Morphite,6
"Barrage M",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Barrage M",9600,16673,429,"Fernite Carbide",1200
"Barrage M",9600,16679,429,Fullerides,480
"Barrage L",14400,34,18,Tritanium,178
"Barrage L",14400,36,18,Mexallon,178
"Barrage L",14400,37,18,Isogen,89
"Barrage L",14400,38,18,Nocxium,33
"Barrage L",14400,39,18,Zydrine,33
"Barrage L",14400,40,18,Megacyte,22
"Barrage L",14400,11399,18,Morphite,15
"Barrage L",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Barrage L",14400,16673,429,"Fernite Carbide",3000
"Barrage L",14400,16679,429,Fullerides,1200
"Hail M",9600,34,18,Tritanium,71
"Hail M",9600,36,18,Mexallon,71
"Hail M",9600,37,18,Isogen,36
"Hail M",9600,38,18,Nocxium,13
"Hail M",9600,39,18,Zydrine,13
"Hail M",9600,40,18,Megacyte,9
"Hail M",9600,11399,18,Morphite,6
"Hail M",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Hail M",9600,16673,429,"Fernite Carbide",1200
"Hail M",9600,16679,429,Fullerides,480
"Hail L",14400,34,18,Tritanium,178
"Hail L",14400,36,18,Mexallon,178
"Hail L",14400,37,18,Isogen,89
"Hail L",14400,38,18,Nocxium,33
"Hail L",14400,39,18,Zydrine,33
"Hail L",14400,40,18,Megacyte,22
"Hail L",14400,11399,18,Morphite,15
"Hail L",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Hail L",14400,16673,429,"Fernite Carbide",3000
"Hail L",14400,16679,429,Fullerides,1200
"Null M",9600,34,18,Tritanium,4444
"Null M",9600,35,18,Pyerite,9
"Null M",9600,36,18,Mexallon,9
"Null M",9600,39,18,Zydrine,53
"Null M",9600,40,18,Megacyte,13
"Null M",9600,11399,18,Morphite,6
"Null M",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Null M",9600,16670,429,"Crystalline Carbonide",240
"Null M",9600,16679,429,Fullerides,240
"Null L",14400,34,18,Tritanium,11111
"Null L",14400,35,18,Pyerite,22
"Null L",14400,36,18,Mexallon,22
"Null L",14400,39,18,Zydrine,133
"Null L",14400,40,18,Megacyte,33
"Null L",14400,11399,18,Morphite,15
"Null L",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Null L",14400,16670,429,"Crystalline Carbonide",600
"Null L",14400,16679,429,Fullerides,600
"Void M",9600,34,18,Tritanium,4444
"Void M",9600,35,18,Pyerite,9
"Void M",9600,36,18,Mexallon,9
"Void M",9600,39,18,Zydrine,53
"Void M",9600,40,18,Megacyte,13
"Void M",9600,11399,18,Morphite,6
"Void M",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Void M",9600,16670,429,"Crystalline Carbonide",240
"Void M",9600,16679,429,Fullerides,240
"Void L",14400,34,18,Tritanium,11111
"Void L",14400,35,18,Pyerite,22
"Void L",14400,36,18,Mexallon,22
"Void L",14400,39,18,Zydrine,133
"Void L",14400,40,18,Megacyte,33
"Void L",14400,11399,18,Morphite,15
"Void L",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Void L",14400,16670,429,"Crystalline Carbonide",600
"Void L",14400,16679,429,Fullerides,600
"Javelin M",9600,34,18,Tritanium,6667
"Javelin M",9600,35,18,Pyerite,13
"Javelin M",9600,36,18,Mexallon,13
"Javelin M",9600,39,18,Zydrine,89
"Javelin M",9600,40,18,Megacyte,27
"Javelin M",9600,11399,18,Morphite,6
"Javelin M",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Javelin M",9600,16671,429,"Titanium Carbide",600
"Javelin M",9600,16679,429,Fullerides,300
"Javelin L",14400,34,18,Tritanium,16667
"Javelin L",14400,35,18,Pyerite,33
"Javelin L",14400,36,18,Mexallon,33
"Javelin L",14400,39,18,Zydrine,222
"Javelin L",14400,40,18,Megacyte,67
"Javelin L",14400,11399,18,Morphite,15
"Javelin L",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Javelin L",14400,16671,429,"Titanium Carbide",1500
"Javelin L",14400,16679,429,Fullerides,750
"Spike M",9600,34,18,Tritanium,6667
"Spike M",9600,35,18,Pyerite,13
"Spike M",9600,36,18,Mexallon,13
"Spike M",9600,39,18,Zydrine,89
"Spike M",9600,40,18,Megacyte,27
"Spike M",9600,11399,18,Morphite,6
"Spike M",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Spike M",9600,16671,429,"Titanium Carbide",600
"Spike M",9600,16679,429,Fullerides,300
"Spike L",14400,34,18,Tritanium,16667
"Spike L",14400,35,18,Pyerite,33
"Spike L",14400,36,18,Mexallon,33
"Spike L",14400,39,18,Zydrine,222
"Spike L",14400,40,18,Megacyte,67
"Spike L",14400,11399,18,Morphite,15
"Spike L",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Spike L",14400,16671,429,"Titanium Carbide",1500
"Spike L",14400,16679,429,Fullerides,750
"Conflagration M",9600,34,18,Tritanium,2240
"Conflagration M",9600,35,18,Pyerite,222
"Conflagration M",9600,37,18,Isogen,44
"Conflagration M",9600,38,18,Nocxium,111
"Conflagration M",9600,39,18,Zydrine,18
"Conflagration M",9600,40,18,Megacyte,4
"Conflagration M",9600,11399,18,Morphite,6
"Conflagration M",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Conflagration M",9600,16672,429,"Tungsten Carbide",432
"Conflagration M",9600,16679,429,Fullerides,180
"Conflagration L",14400,34,18,Tritanium,5600
"Conflagration L",14400,35,18,Pyerite,556
"Conflagration L",14400,37,18,Isogen,111
"Conflagration L",14400,38,18,Nocxium,278
"Conflagration L",14400,39,18,Zydrine,44
"Conflagration L",14400,40,18,Megacyte,11
"Conflagration L",14400,11399,18,Morphite,15
"Conflagration L",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Conflagration L",14400,16672,429,"Tungsten Carbide",1080
"Conflagration L",14400,16679,429,Fullerides,450
"Scorch M",9600,34,18,Tritanium,2240
"Scorch M",9600,35,18,Pyerite,222
"Scorch M",9600,37,18,Isogen,44
"Scorch M",9600,38,18,Nocxium,111
"Scorch M",9600,39,18,Zydrine,18
"Scorch M",9600,40,18,Megacyte,4
"Scorch M",9600,11399,18,Morphite,6
"Scorch M",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Scorch M",9600,16672,429,"Tungsten Carbide",432
"Scorch M",9600,16679,429,Fullerides,180
"Scorch L",14400,34,18,Tritanium,5600
"Scorch L",14400,35,18,Pyerite,556
"Scorch L",14400,37,18,Isogen,111
"Scorch L",14400,38,18,Nocxium,278
"Scorch L",14400,39,18,Zydrine,44
"Scorch L",14400,40,18,Megacyte,11
"Scorch L",14400,11399,18,Morphite,15
"Scorch L",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Scorch L",14400,16672,429,"Tungsten Carbide",1080
"Scorch L",14400,16679,429,Fullerides,450
"Aurora M",9600,34,18,Tritanium,1369
"Aurora M",9600,35,18,Pyerite,333
"Aurora M",9600,37,18,Isogen,107
"Aurora M",9600,38,18,Nocxium,160
"Aurora M",9600,39,18,Zydrine,53
"Aurora M",9600,40,18,Megacyte,9
"Aurora M",9600,11399,18,Morphite,6
"Aurora M",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Aurora M",9600,16672,429,"Tungsten Carbide",1044
"Aurora M",9600,16679,429,Fullerides,180
"Aurora L",14400,34,18,Tritanium,3422
"Aurora L",14400,35,18,Pyerite,833
"Aurora L",14400,37,18,Isogen,267
"Aurora L",14400,38,18,Nocxium,400
"Aurora L",14400,39,18,Zydrine,133
"Aurora L",14400,40,18,Megacyte,22
"Aurora L",14400,11399,18,Morphite,15
"Aurora L",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Aurora L",14400,16672,429,"Tungsten Carbide",2610
"Aurora L",14400,16679,429,Fullerides,450
"Gleam M",9600,34,18,Tritanium,1369
"Gleam M",9600,35,18,Pyerite,333
"Gleam M",9600,37,18,Isogen,107
"Gleam M",9600,38,18,Nocxium,160
"Gleam M",9600,39,18,Zydrine,53
"Gleam M",9600,40,18,Megacyte,9
"Gleam M",9600,11399,18,Morphite,6
"Gleam M",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Gleam M",9600,16672,429,"Tungsten Carbide",1044
"Gleam M",9600,16679,429,Fullerides,180
"Gleam L",14400,34,18,Tritanium,3422
"Gleam L",14400,35,18,Pyerite,833
"Gleam L",14400,37,18,Isogen,267
"Gleam L",14400,38,18,Nocxium,400
"Gleam L",14400,39,18,Zydrine,133
"Gleam L",14400,40,18,Megacyte,22
"Gleam L",14400,11399,18,Morphite,15
"Gleam L",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Gleam L",14400,16672,429,"Tungsten Carbide",2610
"Gleam L",14400,16679,429,Fullerides,450
"Small Nosferatu II",2340,9838,1034,Superconductors,8
"Small Nosferatu II",2340,11399,18,Morphite,6
"Small Nosferatu II",2340,11482,332,"R.A.M.- Energy Tech",2
"Small Nosferatu II",2340,11539,334,"Nanoelectrical Microprocessor",8
"Small Nosferatu II",2340,11554,334,"Tesseract Capacitor Unit",15
"Small Energy Neutralizer II",2340,9838,1034,Superconductors,8
"Small Energy Neutralizer II",2340,11539,334,"Nanoelectrical Microprocessor",8
"Small Energy Neutralizer II",2340,11554,334,"Tesseract Capacitor Unit",15
"800mm Repeating Cannon II",7020,9848,1040,Robotics,3
"800mm Repeating Cannon II",7020,11399,18,Morphite,35
"800mm Repeating Cannon II",7020,11486,332,"R.A.M.- Weapon Tech",2
"800mm Repeating Cannon II",7020,11691,334,"Thermonuclear Trigger Unit",24
"150mm Light AutoCannon II",2340,9848,1040,Robotics,1
"150mm Light AutoCannon II",2340,11399,18,Morphite,3
"150mm Light AutoCannon II",2340,11486,332,"R.A.M.- Weapon Tech",2
"150mm Light AutoCannon II",2340,11691,334,"Thermonuclear Trigger Unit",4
"Modulated Strip Miner II",5460,3687,280,"Electronic Parts",3
"Modulated Strip Miner II",5460,3689,1034,"Mechanical Parts",4
"Modulated Strip Miner II",5460,11399,18,Morphite,23
"Modulated Strip Miner II",5460,11482,332,"R.A.M.- Energy Tech",2
"Modulated Strip Miner II",5460,11541,334,"Photon Microprocessor",5
"Modulated Strip Miner II",5460,11689,334,"Laser Focusing Crystals",2
"Modulated Deep Core Miner II",5460,11399,18,Morphite,23
"Modulated Deep Core Miner II",5460,11482,332,"R.A.M.- Energy Tech",2
"Modulated Deep Core Miner II",5460,11541,334,"Photon Microprocessor",5
"Modulated Deep Core Miner II",5460,11689,334,"Laser Focusing Crystals",2
"Arkonor Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Arkonor Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",26
"Arkonor Mining Crystal II",480,18036,482,"Arkonor Mining Crystal I",1
"Bistot Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Bistot Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",24
"Bistot Mining Crystal II",480,18038,482,"Bistot Mining Crystal I",1
"Crokite Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Crokite Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",23
"Crokite Mining Crystal II",480,18040,482,"Crokite Mining Crystal I",1
"Dark Ochre Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Dark Ochre Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",20
"Dark Ochre Mining Crystal II",480,18042,482,"Dark Ochre Mining Crystal I",1
"Gneiss Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Gneiss Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",18
"Gneiss Mining Crystal II",480,18044,482,"Gneiss Mining Crystal I",1
"Hedbergite Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Hedbergite Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",17
"Hedbergite Mining Crystal II",480,18046,482,"Hedbergite Mining Crystal I",1
"Hemorphite Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Hemorphite Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",15
"Hemorphite Mining Crystal II",480,18048,482,"Hemorphite Mining Crystal I",1
"Jaspet Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Jaspet Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",14
"Jaspet Mining Crystal II",480,18050,482,"Jaspet Mining Crystal I",1
"Kernite Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Kernite Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",12
"Kernite Mining Crystal II",480,18052,482,"Kernite Mining Crystal I",1
"Mercoxit Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Mercoxit Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",24
"Mercoxit Mining Crystal II",480,18054,663,"Mercoxit Mining Crystal I",1
"Omber Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Omber Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",11
"Omber Mining Crystal II",480,18056,482,"Omber Mining Crystal I",1
"Plagioclase Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Plagioclase Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",9
"Plagioclase Mining Crystal II",480,18058,482,"Plagioclase Mining Crystal I",1
"Pyroxeres Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Pyroxeres Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",8
"Pyroxeres Mining Crystal II",480,18060,482,"Pyroxeres Mining Crystal I",1
"Scordite Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Scordite Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",6
"Scordite Mining Crystal II",480,18062,482,"Scordite Mining Crystal I",1
"Veldspar Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Veldspar Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",5
"Veldspar Mining Crystal II",480,18066,482,"Veldspar Mining Crystal I",1
"Spodumain Mining Crystal II",480,11483,332,"R.A.M.- Electronics",2
"Spodumain Mining Crystal II",480,16682,429,"Hypersynaptic Fibers",26
"Spodumain Mining Crystal II",480,18064,482,"Spodumain Mining Crystal I",1
"Cruise Missile Launcher II",7020,9848,1040,Robotics,9
"Cruise Missile Launcher II",7020,11399,18,Morphite,12
"Cruise Missile Launcher II",7020,11486,332,"R.A.M.- Weapon Tech",2
"Cruise Missile Launcher II",7020,11540,334,"Quantum Microprocessor",12
"Target Painter II",4680,9842,1034,"Miniature Electronics",3
"Target Painter II",4680,11483,332,"R.A.M.- Electronics",2
"Target Painter II",4680,11534,334,"Gravimetric Sensor Cluster",9
"Target Painter II",4680,11540,334,"Quantum Microprocessor",5
Curse,240000,3828,1034,"Construction Blocks",75
Curse,240000,11399,18,Morphite,150
Curse,240000,11478,332,"R.A.M.- Starship Tech",18
Curse,240000,11532,334,"Fusion Thruster",60
Curse,240000,11537,334,"Radar Sensor Cluster",495
Curse,240000,11539,334,"Nanoelectrical Microprocessor",1800
Curse,240000,11543,334,"Tungsten Carbide Armor Plate",3750
Curse,240000,11549,334,"Antimatter Reactor Unit",30
Curse,240000,11554,334,"Tesseract Capacitor Unit",375
Curse,240000,11557,334,"Linear Shield Emitter",300
"50mm Reinforced Steel Plates II",2340,11399,18,Morphite,2
"50mm Reinforced Steel Plates II",2340,11475,332,"R.A.M.- Armor/Hull Tech",2
"50mm Reinforced Steel Plates II",2340,11543,334,"Tungsten Carbide Armor Plate",6
"100mm Reinforced Steel Plates II",2340,11399,18,Morphite,3
"100mm Reinforced Steel Plates II",2340,11475,332,"R.A.M.- Armor/Hull Tech",2
"100mm Reinforced Steel Plates II",2340,11543,334,"Tungsten Carbide Armor Plate",8
"200mm Reinforced Steel Plates II",2340,11399,18,Morphite,6
"200mm Reinforced Steel Plates II",2340,11475,332,"R.A.M.- Armor/Hull Tech",2
"200mm Reinforced Steel Plates II",2340,11543,334,"Tungsten Carbide Armor Plate",11
"400mm Reinforced Steel Plates II",2340,11399,18,Morphite,12
"400mm Reinforced Steel Plates II",2340,11475,332,"R.A.M.- Armor/Hull Tech",2
"400mm Reinforced Steel Plates II",2340,11543,334,"Tungsten Carbide Armor Plate",17
"800mm Reinforced Steel Plates II",4680,11399,18,Morphite,24
"800mm Reinforced Steel Plates II",4680,11475,332,"R.A.M.- Armor/Hull Tech",2
"800mm Reinforced Steel Plates II",4680,11543,334,"Tungsten Carbide Armor Plate",29
"1600mm Reinforced Steel Plates II",7020,11399,18,Morphite,48
"1600mm Reinforced Steel Plates II",7020,11475,332,"R.A.M.- Armor/Hull Tech",2
"1600mm Reinforced Steel Plates II",7020,11543,334,"Tungsten Carbide Armor Plate",53
"Vespa II",3000,9834,1040,"Guidance Systems",2
"Vespa II",3000,9848,1040,Robotics,2
"Vespa II",3000,11399,18,Morphite,3
"Vespa II",3000,11481,332,"R.A.M.- Robotics",2
"Vespa II",3000,11690,334,"Superconductor Rails",1
"Valkyrie II",3000,9834,1040,"Guidance Systems",2
"Valkyrie II",3000,9848,1040,Robotics,2
"Valkyrie II",3000,11399,18,Morphite,3
"Valkyrie II",3000,11481,332,"R.A.M.- Robotics",2
"Valkyrie II",3000,11691,334,"Thermonuclear Trigger Unit",1
"Ice Harvester II",5460,3687,280,"Electronic Parts",22
"Ice Harvester II",5460,3689,1034,"Mechanical Parts",22
"Ice Harvester II",5460,11399,18,Morphite,15
"Ice Harvester II",5460,11482,332,"R.A.M.- Energy Tech",2
"Ice Harvester II",5460,11541,334,"Photon Microprocessor",23
"Ballistic Control System II",2340,3689,1034,"Mechanical Parts",1
"Ballistic Control System II",2340,9842,1034,"Miniature Electronics",3
"Ballistic Control System II",2340,11399,18,Morphite,5
"Ballistic Control System II",2340,11483,332,"R.A.M.- Electronics",2
"Ballistic Control System II",2340,11540,334,"Quantum Microprocessor",9
Redeemer,360000,3828,1034,"Construction Blocks",450
Redeemer,360000,11399,18,Morphite,900
Redeemer,360000,11478,332,"R.A.M.- Starship Tech",30
Redeemer,360000,11532,334,"Fusion Thruster",225
Redeemer,360000,11537,334,"Radar Sensor Cluster",900
Redeemer,360000,11539,334,"Nanoelectrical Microprocessor",6300
Redeemer,360000,11543,334,"Tungsten Carbide Armor Plate",18750
Redeemer,360000,11549,334,"Antimatter Reactor Unit",150
Redeemer,360000,11554,334,"Tesseract Capacitor Unit",2250
Redeemer,360000,11557,334,"Linear Shield Emitter",1634
Redeemer,360000,21025,873,"Capital Jump Drive",3
Sin,360000,3828,1034,"Construction Blocks",450
Sin,360000,11399,18,Morphite,900
Sin,360000,11478,332,"R.A.M.- Starship Tech",30
Sin,360000,11531,334,"Ion Thruster",225
Sin,360000,11535,334,"Magnetometric Sensor Cluster",900
Sin,360000,11541,334,"Photon Microprocessor",6300
Sin,360000,11545,334,"Crystalline Carbonide Armor Plate",18750
Sin,360000,11547,334,"Fusion Reactor Unit",150
Sin,360000,11553,334,"Oscillator Capacitor Unit",2250
Sin,360000,11556,334,"Pulse Shield Emitter",1634
Sin,360000,21025,873,"Capital Jump Drive",3
Widow,360000,3828,1034,"Construction Blocks",450
Widow,360000,11399,18,Morphite,900
Widow,360000,11478,332,"R.A.M.- Starship Tech",30
Widow,360000,11533,334,"Magpulse Thruster",225
Widow,360000,11534,334,"Gravimetric Sensor Cluster",900
Widow,360000,11540,334,"Quantum Microprocessor",6300
