baseid,basename,basebpid,basebpname,t2id,t2name,t2bpid,t2bpname,baseProb5,T2_runs,old_copytime,old_inventtime,old_buildtime,old_prodmod,new_copytime,new_inventtime
27068,"Small Remote Repair Augmentor I",27069,"Small Remote Repair Augmentor I Blueprint",31077,"Small Remote Repair Augmentor II",31078,"Small Remote Repair Augmentor II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31073,"Medium Remote Repair Augmentor I",31074,"Medium Remote Repair Augmentor I Blueprint",31079,"Medium Remote Repair Augmentor II",31080,"Medium Remote Repair Augmentor II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31075,"Capital Remote Repair Augmentor I",31076,"Capital Remote Repair Augmentor I Blueprint",31081,"Capital Remote Repair Augmentor II",31082,"Capital Remote Repair Augmentor II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31083,"Small Salvage Tackle I",31084,"Small Salvage Tackle I Blueprint",31089,"Small Salvage Tackle II",31090,"Small Salvage Tackle II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31085,"Medium Salvage Tackle I",31086,"Medium Salvage Tackle I Blueprint",31091,"Medium Salvage Tackle II",31092,"Medium Salvage Tackle II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31087,"Capital Salvage Tackle I",31088,"Capital Salvage Tackle I Blueprint",31093,"Capital Salvage Tackle II",31094,"Capital Salvage Tackle II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31105,"Small Auxiliary Thrusters I",31106,"Small Auxiliary Thrusters I Blueprint",31111,"Small Auxiliary Thrusters II",31112,"Small Auxiliary Thrusters II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31107,"Medium Auxiliary Thrusters I",31108,"Medium Auxiliary Thrusters I Blueprint",31113,"Medium Auxiliary Thrusters II",31114,"Medium Auxiliary Thrusters II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31109,"Capital Auxiliary Thrusters I",31110,"Capital Auxiliary Thrusters I Blueprint",31115,"Capital Auxiliary Thrusters II",31116,"Capital Auxiliary Thrusters II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31117,"Small Cargohold Optimization I",31118,"Small Cargohold Optimization I Blueprint",31123,"Small Cargohold Optimization II",31124,"Small Cargohold Optimization II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31119,"Medium Cargohold Optimization I",31120,"Medium Cargohold Optimization I Blueprint",31125,"Medium Cargohold Optimization II",31126,"Medium Cargohold Optimization II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31121,"Capital Cargohold Optimization I",31122,"Capital Cargohold Optimization I Blueprint",31127,"Capital Cargohold Optimization II",31128,"Capital Cargohold Optimization II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31129,"Small Dynamic Fuel Valve I",31130,"Small Dynamic Fuel Valve I Blueprint",31135,"Small Dynamic Fuel Valve II",31136,"Small Dynamic Fuel Valve II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31131,"Medium Dynamic Fuel Valve I",31132,"Medium Dynamic Fuel Valve I Blueprint",31137,"Medium Dynamic Fuel Valve II",31138,"Medium Dynamic Fuel Valve II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31133,"Capital Dynamic Fuel Valve I",31134,"Capital Dynamic Fuel Valve I Blueprint",31139,"Capital Dynamic Fuel Valve II",31140,"Capital Dynamic Fuel Valve II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31141,"Small Engine Thermal Shielding I",31142,"Small Engine Thermal Shielding I Blueprint",31147,"Small Engine Thermal Shielding II",31148,"Small Engine Thermal Shielding II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31143,"Medium Engine Thermal Shielding I",31144,"Medium Engine Thermal Shielding I Blueprint",31149,"Medium Engine Thermal Shielding II",31150,"Medium Engine Thermal Shielding II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31145,"Capital Engine Thermal Shielding I",31146,"Capital Engine Thermal Shielding I Blueprint",31151,"Capital Engine Thermal Shielding II",31152,"Capital Engine Thermal Shielding II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31159,"Small Hyperspatial Velocity Optimizer I",31160,"Small Hyperspatial Velocity Optimizer I Blueprint",31165,"Small Hyperspatial Velocity Optimizer II",31166,"Small Hyperspatial Velocity Optimizer II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31161,"Medium Hyperspatial Velocity Optimizer I",31162,"Medium Hyperspatial Velocity Optimizer I Blueprint",31167,"Medium Hyperspatial Velocity Optimizer II",31168,"Medium Hyperspatial Velocity Optimizer II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31163,"Capital Hyperspatial Velocity Optimizer I",31164,"Capital Hyperspatial Velocity Optimizer I Blueprint",31169,"Capital Hyperspatial Velocity Optimizer II",31170,"Capital Hyperspatial Velocity Optimizer II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31153,"Small Low Friction Nozzle Joints I",31154,"Small Low Friction Nozzle Joints I Blueprint",31171,"Small Low Friction Nozzle Joints II",31172,"Small Low Friction Nozzle Joints II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31155,"Medium Low Friction Nozzle Joints I",31156,"Medium Low Friction Nozzle Joints I Blueprint",31173,"Medium Low Friction Nozzle Joints II",31174,"Medium Low Friction Nozzle Joints II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31157,"Capital Low Friction Nozzle Joints I",31158,"Capital Low Friction Nozzle Joints I Blueprint",31175,"Capital Low Friction Nozzle Joints II",31176,"Capital Low Friction Nozzle Joints II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31177,"Small Polycarbon Engine Housing I",31178,"Small Polycarbon Engine Housing I Blueprint",31183,"Small Polycarbon Engine Housing II",31184,"Small Polycarbon Engine Housing II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31179,"Medium Polycarbon Engine Housing I",31180,"Medium Polycarbon Engine Housing I Blueprint",31185,"Medium Polycarbon Engine Housing II",31186,"Medium Polycarbon Engine Housing II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31181,"Capital Polycarbon Engine Housing I",31182,"Capital Polycarbon Engine Housing I Blueprint",31187,"Capital Polycarbon Engine Housing II",31188,"Capital Polycarbon Engine Housing II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31189,"Small Warp Core Optimizer I",31190,"Small Warp Core Optimizer I Blueprint",31195,"Small Warp Core Optimizer II",31196,"Small Warp Core Optimizer II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31191,"Medium Warp Core Optimizer I",31192,"Medium Warp Core Optimizer I Blueprint",31197,"Medium Warp Core Optimizer II",31198,"Medium Warp Core Optimizer II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31193,"Capital Warp Core Optimizer I",31194,"Capital Warp Core Optimizer I Blueprint",31199,"Capital Warp Core Optimizer II",31200,"Capital Warp Core Optimizer II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31201,"Small Emission Scope Sharpener I",31202,"Small Emission Scope Sharpener I Blueprint",31207,"Small Emission Scope Sharpener II",31208,"Small Emission Scope Sharpener II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31203,"Medium Emission Scope Sharpener I",31204,"Medium Emission Scope Sharpener I Blueprint",31209,"Medium Emission Scope Sharpener II",31210,"Medium Emission Scope Sharpener II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31205,"Capital Emission Scope Sharpener I",31206,"Capital Emission Scope Sharpener I Blueprint",31211,"Capital Emission Scope Sharpener II",31212,"Capital Emission Scope Sharpener II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31213,"Small Gravity Capacitor Upgrade I",31214,"Small Gravity Capacitor Upgrade I Blueprint",31220,"Small Gravity Capacitor Upgrade II",31221,"Small Gravity Capacitor Upgrade II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31215,"Medium Gravity Capacitor Upgrade I",31216,"Medium Gravity Capacitor Upgrade I Blueprint",31222,"Medium Gravity Capacitor Upgrade II",31223,"Medium Gravity Capacitor Upgrade II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31217,"Capital Gravity Capacitor Upgrade I",31218,"Capital Gravity Capacitor Upgrade I Blueprint",31224,"Capital Gravity Capacitor Upgrade II",31225,"Capital Gravity Capacitor Upgrade II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31226,"Small Liquid Cooled Electronics I",31227,"Small Liquid Cooled Electronics I Blueprint",31232,"Small Liquid Cooled Electronics II",31233,"Small Liquid Cooled Electronics II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31228,"Medium Liquid Cooled Electronics I",31229,"Medium Liquid Cooled Electronics I Blueprint",31234,"Medium Liquid Cooled Electronics II",31235,"Medium Liquid Cooled Electronics II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31230,"Capital Liquid Cooled Electronics I",31231,"Capital Liquid Cooled Electronics I Blueprint",31236,"Capital Liquid Cooled Electronics II",31237,"Capital Liquid Cooled Electronics II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31238,"Small Memetic Algorithm Bank I",31239,"Small Memetic Algorithm Bank I Blueprint",31244,"Small Memetic Algorithm Bank II",31245,"Small Memetic Algorithm Bank II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31240,"Medium Memetic Algorithm Bank I",31241,"Medium Memetic Algorithm Bank I Blueprint",31246,"Medium Memetic Algorithm Bank II",31247,"Medium Memetic Algorithm Bank II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31242,"Capital Memetic Algorithm Bank I",31243,"Capital Memetic Algorithm Bank I Blueprint",31248,"Capital Memetic Algorithm Bank II",31249,"Capital Memetic Algorithm Bank II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31250,"Small Signal Disruption Amplifier I",31251,"Small Signal Disruption Amplifier I Blueprint",31256,"Small Signal Disruption Amplifier II",31257,"Small Signal Disruption Amplifier II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31252,"Medium Signal Disruption Amplifier I",31253,"Medium Signal Disruption Amplifier I Blueprint",31258,"Medium Signal Disruption Amplifier II",31259,"Medium Signal Disruption Amplifier II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31254,"Capital Signal Disruption Amplifier I",31255,"Capital Signal Disruption Amplifier I Blueprint",31260,"Capital Signal Disruption Amplifier II",31261,"Capital Signal Disruption Amplifier II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31262,"Small Inverted Signal Field Projector I",31263,"Small Inverted Signal Field Projector I Blueprint",31268,"Small Inverted Signal Field Projector II",31269,"Small Inverted Signal Field Projector II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31264,"Medium Inverted Signal Field Projector I",31265,"Medium Inverted Signal Field Projector I Blueprint",31270,"Medium Inverted Signal Field Projector II",31271,"Medium Inverted Signal Field Projector II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31266,"Capital Inverted Signal Field Projector I",31267,"Capital Inverted Signal Field Projector I Blueprint",31272,"Capital Inverted Signal Field Projector II",31273,"Capital Inverted Signal Field Projector II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31274,"Small Ionic Field Projector I",31275,"Small Ionic Field Projector I Blueprint",31280,"Small Ionic Field Projector II",31281,"Small Ionic Field Projector II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31276,"Medium Ionic Field Projector I",31277,"Medium Ionic Field Projector I Blueprint",31282,"Medium Ionic Field Projector II",31283,"Medium Ionic Field Projector II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31278,"Capital Ionic Field Projector I",31279,"Capital Ionic Field Projector I Blueprint",31284,"Capital Ionic Field Projector II",31285,"Capital Ionic Field Projector II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31286,"Small Particle Dispersion Augmentor I",31287,"Small Particle Dispersion Augmentor I Blueprint",31292,"Small Particle Dispersion Augmentor II",31293,"Small Particle Dispersion Augmentor II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31288,"Medium Particle Dispersion Augmentor I",31289,"Medium Particle Dispersion Augmentor I Blueprint",31294,"Medium Particle Dispersion Augmentor II",31295,"Medium Particle Dispersion Augmentor II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31290,"Capital Particle Dispersion Augmentor I",31291,"Capital Particle Dispersion Augmentor I Blueprint",31296,"Capital Particle Dispersion Augmentor II",31297,"Capital Particle Dispersion Augmentor II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31298,"Small Particle Dispersion Projector I",31299,"Small Particle Dispersion Projector I Blueprint",31304,"Small Particle Dispersion Projector II",31305,"Small Particle Dispersion Projector II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31300,"Medium Particle Dispersion Projector I",31301,"Medium Particle Dispersion Projector I Blueprint",31306,"Medium Particle Dispersion Projector II",31307,"Medium Particle Dispersion Projector II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31302,"Capital Particle Dispersion Projector I",31303,"Capital Particle Dispersion Projector I Blueprint",31308,"Capital Particle Dispersion Projector II",31309,"Capital Particle Dispersion Projector II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31310,"Small Signal Focusing Kit I",31311,"Small Signal Focusing Kit I Blueprint",31316,"Small Signal Focusing Kit II",31317,"Small Signal Focusing Kit II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31312,"Medium Signal Focusing Kit I",31313,"Medium Signal Focusing Kit I Blueprint",31318,"Medium Signal Focusing Kit II",31319,"Medium Signal Focusing Kit II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31314,"Capital Signal Focusing Kit I",31315,"Capital Signal Focusing Kit I Blueprint",31320,"Capital Signal Focusing Kit II",31321,"Capital Signal Focusing Kit II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31322,"Small Targeting System Subcontroller I",31323,"Small Targeting System Subcontroller I Blueprint",31328,"Small Targeting System Subcontroller II",31329,"Small Targeting System Subcontroller II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31324,"Medium Targeting System Subcontroller I",31325,"Medium Targeting System Subcontroller I Blueprint",31330,"Medium Targeting System Subcontroller II",31331,"Medium Targeting System Subcontroller II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31326,"Capital Targeting System Subcontroller I",31327,"Capital Targeting System Subcontroller I Blueprint",31332,"Capital Targeting System Subcontroller II",31333,"Capital Targeting System Subcontroller II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31334,"Small Targeting Systems Stabilizer I",31335,"Small Targeting Systems Stabilizer I Blueprint",31340,"Small Targeting Systems Stabilizer II",31341,"Small Targeting Systems Stabilizer II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31336,"Medium Targeting Systems Stabilizer I",31337,"Medium Targeting Systems Stabilizer I Blueprint",31342,"Medium Targeting Systems Stabilizer II",31343,"Medium Targeting Systems Stabilizer II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31338,"Capital Targeting Systems Stabilizer I",31339,"Capital Targeting Systems Stabilizer I Blueprint",31344,"Capital Targeting Systems Stabilizer II",31345,"Capital Targeting Systems Stabilizer II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31346,"Small Tracking Diagnostic Subroutines I",31347,"Small Tracking Diagnostic Subroutines I Blueprint",31352,"Small Tracking Diagnostic Subroutines II",31353,"Small Tracking Diagnostic Subroutines II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31348,"Medium Tracking Diagnostic Subroutines I",31349,"Medium Tracking Diagnostic Subroutines I Blueprint",31354,"Medium Tracking Diagnostic Subroutines II",31355,"Medium Tracking Diagnostic Subroutines II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31350,"Capital Tracking Diagnostic Subroutines I",31351,"Capital Tracking Diagnostic Subroutines I Blueprint",31356,"Capital Tracking Diagnostic Subroutines II",31357,"Capital Tracking Diagnostic Subroutines II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31358,"Small Ancillary Current Router I",31359,"Small Ancillary Current Router I Blueprint",31364,"Small Ancillary Current Router II",31365,"Small Ancillary Current Router II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31360,"Medium Ancillary Current Router I",31361,"Medium Ancillary Current Router I Blueprint",31366,"Medium Ancillary Current Router II",31367,"Medium Ancillary Current Router II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31362,"Capital Ancillary Current Router I",31363,"Capital Ancillary Current Router I Blueprint",31368,"Capital Ancillary Current Router II",31369,"Capital Ancillary Current Router II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31370,"Small Capacitor Control Circuit I",31371,"Small Capacitor Control Circuit I Blueprint",31376,"Small Capacitor Control Circuit II",31377,"Small Capacitor Control Circuit II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31372,"Medium Capacitor Control Circuit I",31373,"Medium Capacitor Control Circuit I Blueprint",31378,"Medium Capacitor Control Circuit II",31379,"Medium Capacitor Control Circuit II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31374,"Capital Capacitor Control Circuit I",31375,"Capital Capacitor Control Circuit I Blueprint",31380,"Capital Capacitor Control Circuit II",31381,"Capital Capacitor Control Circuit II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31382,"Small Egress Port Maximizer I",31383,"Small Egress Port Maximizer I Blueprint",31388,"Small Egress Port Maximizer II",31389,"Small Egress Port Maximizer II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31384,"Medium Egress Port Maximizer I",31385,"Medium Egress Port Maximizer I Blueprint",31390,"Medium Egress Port Maximizer II",31391,"Medium Egress Port Maximizer II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31386,"Capital Egress Port Maximizer I",31387,"Capital Egress Port Maximizer I Blueprint",31392,"Capital Egress Port Maximizer II",31393,"Capital Egress Port Maximizer II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31394,"Small Powergrid Subroutine Maximizer I",31395,"Small Powergrid Subroutine Maximizer I Blueprint",31400,"Small Powergrid Subroutine Maximizer II",31401,"Small Powergrid Subroutine Maximizer II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31396,"Medium Powergrid Subroutine Maximizer I",31397,"Medium Powergrid Subroutine Maximizer I Blueprint",31402,"Medium Powergrid Subroutine Maximizer II",31403,"Medium Powergrid Subroutine Maximizer II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31398,"Capital Powergrid Subroutine Maximizer I",31399,"Capital Powergrid Subroutine Maximizer I Blueprint",31404,"Capital Powergrid Subroutine Maximizer II",31405,"Capital Powergrid Subroutine Maximizer II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31406,"Small Semiconductor Memory Cell I",31407,"Small Semiconductor Memory Cell I Blueprint",31412,"Small Semiconductor Memory Cell II",31413,"Small Semiconductor Memory Cell II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31408,"Medium Semiconductor Memory Cell I",31409,"Medium Semiconductor Memory Cell I Blueprint",31414,"Medium Semiconductor Memory Cell II",31415,"Medium Semiconductor Memory Cell II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31410,"Capital Semiconductor Memory Cell I",31411,"Capital Semiconductor Memory Cell I Blueprint",31416,"Capital Semiconductor Memory Cell II",31417,"Capital Semiconductor Memory Cell II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31418,"Small Algid Energy Administrations Unit I",31419,"Small Algid Energy Administrations Unit I Blueprint",31424,"Small Algid Energy Administrations Unit II",31425,"Small Algid Energy Administrations Unit II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31420,"Medium Algid Energy Administrations Unit I",31421,"Medium Algid Energy Administrations Unit I Blueprint",31426,"Medium Algid Energy Administrations Unit II",31427,"Medium Algid Energy Administrations Unit II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31422,"Capital Algid Energy Administrations Unit I",31423,"Capital Algid Energy Administrations Unit I Blueprint",31428,"Capital Algid Energy Administrations Unit II",31429,"Capital Algid Energy Administrations Unit II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31430,"Small Energy Ambit Extension I",31431,"Small Energy Ambit Extension I Blueprint",31436,"Small Energy Ambit Extension II",31437,"Small Energy Ambit Extension II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31432,"Medium Energy Ambit Extension I",31433,"Medium Energy Ambit Extension I Blueprint",31438,"Medium Energy Ambit Extension II",31439,"Medium Energy Ambit Extension II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31434,"Capital Energy Ambit Extension I",31435,"Capital Energy Ambit Extension I Blueprint",31440,"Capital Energy Ambit Extension II",31441,"Capital Energy Ambit Extension II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31442,"Small Energy Burst Aerator I",31443,"Small Energy Burst Aerator I Blueprint",31448,"Small Energy Burst Aerator II",31449,"Small Energy Burst Aerator II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31444,"Medium Energy Burst Aerator I",31445,"Medium Energy Burst Aerator I Blueprint",31450,"Medium Energy Burst Aerator II",31451,"Medium Energy Burst Aerator II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31446,"Capital Energy Burst Aerator I",31447,"Capital Energy Burst Aerator I Blueprint",31452,"Capital Energy Burst Aerator II",31453,"Capital Energy Burst Aerator II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31454,"Small Energy Collision Accelerator I",31455,"Small Energy Collision Accelerator I Blueprint",31460,"Small Energy Collision Accelerator II",31461,"Small Energy Collision Accelerator II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31456,"Medium Energy Collision Accelerator I",31457,"Medium Energy Collision Accelerator I Blueprint",31462,"Medium Energy Collision Accelerator II",31463,"Medium Energy Collision Accelerator II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31458,"Capital Energy Collision Accelerator I",31459,"Capital Energy Collision Accelerator I Blueprint",31464,"Capital Energy Collision Accelerator II",31465,"Capital Energy Collision Accelerator II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31466,"Small Energy Discharge Elutriation I",31467,"Small Energy Discharge Elutriation I Blueprint",31472,"Small Energy Discharge Elutriation II",31473,"Small Energy Discharge Elutriation II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31468,"Medium Energy Discharge Elutriation I",31469,"Medium Energy Discharge Elutriation I Blueprint",31474,"Medium Energy Discharge Elutriation II",31475,"Medium Energy Discharge Elutriation II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31470,"Capital Energy Discharge Elutriation I",31471,"Capital Energy Discharge Elutriation I Blueprint",31476,"Capital Energy Discharge Elutriation II",31477,"Capital Energy Discharge Elutriation II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31478,"Small Energy Locus Coordinator I",31479,"Small Energy Locus Coordinator I Blueprint",31484,"Small Energy Locus Coordinator II",31485,"Small Energy Locus Coordinator II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31480,"Medium Energy Locus Coordinator I",31481,"Medium Energy Locus Coordinator I Blueprint",31486,"Medium Energy Locus Coordinator II",31487,"Medium Energy Locus Coordinator II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31482,"Capital Energy Locus Coordinator I",31483,"Capital Energy Locus Coordinator I Blueprint",31488,"Capital Energy Locus Coordinator II",31489,"Capital Energy Locus Coordinator II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31490,"Small Energy Metastasis Adjuster I",31491,"Small Energy Metastasis Adjuster I Blueprint",31496,"Small Energy Metastasis Adjuster II",31497,"Small Energy Metastasis Adjuster II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31492,"Medium Energy Metastasis Adjuster I",31493,"Medium Energy Metastasis Adjuster I Blueprint",31498,"Medium Energy Metastasis Adjuster II",31499,"Medium Energy Metastasis Adjuster II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31494,"Capital Energy Metastasis Adjuster I",31495,"Capital Energy Metastasis Adjuster I Blueprint",31500,"Capital Energy Metastasis Adjuster II",31501,"Capital Energy Metastasis Adjuster II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31502,"Small Algid Hybrid Administrations Unit I",31503,"Small Algid Hybrid Administrations Unit I Blueprint",31508,"Small Algid Hybrid Administrations Unit II",31509,"Small Algid Hybrid Administrations Unit II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31504,"Medium Algid Hybrid Administrations Unit I",31505,"Medium Algid Hybrid Administrations Unit I Blueprint",31510,"Medium Algid Hybrid Administrations Unit II",31511,"Medium Algid Hybrid Administrations Unit II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31506,"Capital Algid Hybrid Administrations Unit I",31507,"Capital Algid Hybrid Administrations Unit I Blueprint",31512,"Capital Algid Hybrid Administrations Unit II",31513,"Capital Algid Hybrid Administrations Unit II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31514,"Small Hybrid Ambit Extension I",31515,"Small Hybrid Ambit Extension I Blueprint",31520,"Small Hybrid Ambit Extension II",31521,"Small Hybrid Ambit Extension II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31516,"Medium Hybrid Ambit Extension I",31517,"Medium Hybrid Ambit Extension I Blueprint",31522,"Medium Hybrid Ambit Extension II",31523,"Medium Hybrid Ambit Extension II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31518,"Capital Hybrid Ambit Extension I",31519,"Capital Hybrid Ambit Extension I Blueprint",31524,"Capital Hybrid Ambit Extension II",31525,"Capital Hybrid Ambit Extension II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31526,"Small Hybrid Burst Aerator I",31527,"Small Hybrid Burst Aerator I Blueprint",31532,"Small Hybrid Burst Aerator II",31533,"Small Hybrid Burst Aerator II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31528,"Medium Hybrid Burst Aerator I",31529,"Medium Hybrid Burst Aerator I Blueprint",31534,"Medium Hybrid Burst Aerator II",31535,"Medium Hybrid Burst Aerator II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31530,"Capital Hybrid Burst Aerator I",31531,"Capital Hybrid Burst Aerator I Blueprint",31536,"Capital Hybrid Burst Aerator II",31537,"Capital Hybrid Burst Aerator II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31538,"Small Hybrid Collision Accelerator I",31539,"Small Hybrid Collision Accelerator I Blueprint",31544,"Small Hybrid Collision Accelerator II",31545,"Small Hybrid Collision Accelerator II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31540,"Medium Hybrid Collision Accelerator I",31541,"Medium Hybrid Collision Accelerator I Blueprint",31546,"Medium Hybrid Collision Accelerator II",31547,"Medium Hybrid Collision Accelerator II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
